25,31,0,11,0,31,33,18,33,30
1,2,32,22,32,15,33,27,24,27
18,32,8,0,5,10,4,10,0,7
24,31,0,8,32,18,32,33,32,20
21,0,21,1,3,12,3,7,1,2
16,6,5,6,0,5,0,12,3,1
6,5,0,3,7,3,2,0,11,0
23,29,26,33,15,32,31,25,24,25
7,2,1,2,3,0,5,10,5,10
3,2,7,2,27,24,31,32,22,32
28,2,27,24,31,24,27,23,32,29
22,32,2,9,2,7,1,3,12,3
11,0,5,6,16,6,5,10,4,10
26,29,23,25,24,25,23,33,30,33
24,31,24,31,24,31,28,33,22,32
31,33,31,24,27,33,31,25,31,25
7,1,7,0,1,19,1,21,1,2
17,0,12,3,7,1,2,8,2,28
21,1,19,0,10,0,3,2,3,1
0,7,1,2,28,31,24,27,24,27
8,33,9,2,9,33,8,0,5,10
22,32,2,9,2,27,33,13,3,12
23,33,29,26,33,26,29,26,29,33
11,0,1,7,3,1,3,13,3,0
2,0,2,0,8,0,5,0,12,3
20,32,31,32,23,25,24,25,23,27
9,2,1,7,1,0,1,7,3,1
3,12,3,7,0,5,10,4,10,4
19,1,7,0,21,1,2,7,2,27
28,33,32,22,32,31,28,33,14,33
26,33,18,32,20,33,31,32,33,20
13,3,0,21,0,4,10,5,16,5
25,24,25,23,32,14,33,32,2,9
1,30,32,22,32,33,27,2,3,2
33,20,32,33,20,33,19,33,29,26
12,0,1,3,7,0,19,0,2,13
27,2,8,33,8,0,31,0,8,33
10,0,13,2,13,3,7,2,1,0
30,32,29,32,2,32,15,33,18,32
6,5,10,0,21,1,17,0,5,16
29,33,9,2,0,1,17,0,21,1
4,6,4,6,4,10,4,0,2,0
5,6,4,0,8,32,2,27,23,25
14,33,19,0,8,33,23,32,30,1
16,5,10,5,0,6,16,6,0,19
32,14,32,30,32,29,26,33,20,33
15,33,14,32,18,32,15,32,18,33
18,32,22,32,8,33,23,32,14,32
6,4,10,0,1,2,9,33,18,33
23,32,23,29,32,23,25,24,27,33
24,27,23,25,23,33,29,26,29,33
19,0,3,0,5,16,5,16,5,6
33,15,33,9,33,13,3,12,0,6
4,10,4,0,12,0,8,32,31,28
7,3,0,3,2,1,13,2,1,19
13,33,13,1,0,12,3,0,4,0
30,1,19,1,19,33,19,1,2,0
18,33,26,33,22,33,18,32,29,26
26,29,33,22,32,30,1,19,1,17
12,3,12,0,17,1,7,3,2,9
17,1,21,0,19,0,12,3,1,0
11,0,13,33,27,2,28,33,19,33
31,33,23,27,2,32,2,3,12,0
3,13,0,8,33,8,2,13,0,12
8,0,11,0,17,0,17,0,21,1
9,33,19,0,10,5,16,5,6,4
16,5,16,6,5,0,8,2,8,0
10,4,6,0,19,0,21,1,19,0
32,23,29,26,33,26,29,33,18,32
28,33,29,26,29,32,8,33,13,2
27,24,25,23,25,31,32,18,33,29
22,32,31,32,2,8,33,14,33,22
1,21,0,10,0,11,0,7,0,31
5,16,6,0,21,1,21,0,31,25
21,0,1,3,7,3,2,0,10,0
29,26,33,14,33,30,33,27,33,18
20,33,13,3,7,0,13,0,19,1
14,33,13,33,8,33,8,2,9,2
25,31,25,23,33,29,23,27,24,27
15,32,2,1,2,32,23,27,2,9
0,6,0,8,0,31,28,31,25,31
2,8,33,30,33,22,32,23,33,27
1,19,33,8,33,20,33,20,33,9
23,33,32,30,33,28,31,25,23,33
7,2,13,1,17,1,30,33,22,33
3,13,33,13,1,19,0,3,12,3
2,0,7,3,7,0,4,10,5,16
21,1,7,2,28,31,0,13,1,21
17,1,19,1,7,1,17,1,19,0
0,3,0,19,0,1,13,2,3,13
27,2,27,33,8,2,8,33,30,32
24,25,31,24,27,33,14,32,33,26
12,3,12,0,17,1,21,0,1,0
20,33,23,33,30,32,22,33,20,33
14,33,18,32,31,28,33,13,33,13
8,2,8,0,11,0,31,33,8,33
29,33,14,33,22,32,14,33,28,33
25,23,32,8,2,9,2,32,8,32
33,32,8,0,17,1,13,3,2,13
16,5,6,5,10,4,10,0,12,3
30,32,30,33,19,0,8,0,10,0
32,20,33,22,32,18,32,8,2,32
26,33,20,32,30,32,8,33,23,32
22,32,8,32,22,33,8,32,18,33
28,2,27,23,32,8,33,30,1,21
9,33,29,26,33,18,33,30,32,15
11,0,12,3,0,11,0,12,0,10
13,2,13,0,13,3,2,9,33,27
5,0,3,0,11,0,10,4,0,12
19,0,17,1,13,2,13,2,7,3
31,28,33,9,2,7,2,1,0,13
10,0,3,2,7,2,1,17,0,19
4,0,8,33,28,31,25,23,27,24
15,32,2,32,20,32,20,33,9,2
6,0,6,4,10,0,2,28,2,32
18,33,23,27,23,25,31,33,20,32
13,1,0,21,0,5,6,0,2,13
24,31,0,8,33,20,33,28,31,24
20,33,26,33,27,33,13,1,0,7
11,0,19,1,2,8,33,31,28,31
4,0,13,33,30,1,30,1,2,7
30,32,14,32,8,0,12,0,21,1
1,2,9,33,32,33,15,32,18,33
2,13,3,12,3,1,0,8,0,17
25,23,32,30,32,8,2,9,33,19
10,0,4,10,4,0,6,4,10,0
0,31,33,18,32,23,27,33,15,33
27,24,31,25,31,32,29,32,14,32
22,32,31,32,14,32,23,33,20,32
19,33,28,31,33,26,33,31,33,22
3,13,1,2,27,2,8,2,32,22
7,2,1,19,0,21,0,17,0,5
12,3,1,21,1,2,3,7,2,0
17,0,12,0,10,0,7,3,1,13
8,2,9,2,13,33,26,33,32,30
29,32,29,26,33,8,0,8,0,3
6,16,5,16,5,0,4,6,16,6
28,2,8,2,13,3,13,0,8,0
32,8,2,8,33,32,33,22,33,31
18,33,14,33,19,1,0,7,0,11
21,1,13,0,7,0,4,6,4,0
26,29,32,20,33,26,29,32,2,0
23,27,2,3,7,1,13,1,7,2
14,33,8,2,28,33,18,33,31,28
5,6,5,6,4,0,5,0,5,10
15,33,18,33,29,33,18,33,8,0
16,5,10,5,6,4,6,16,6,0
9,2,8,33,31,24,31,0,11,0
31,32,20,32,20,33,23,25,31,32
33,20,33,19,0,1,17,0,7,3
29,26,33,26,29,26,33,26,29,32
16,5,0,31,25,24,31,33,29,26
10,4,0,11,0,19,33,22,32,20
25,31,0,7,3,0,8,33,18,33
24,31,25,31,0,11,0,4,10,5
0,2,3,2,1,7,0,4,0,21
14,32,30,32,8,32,23,25,31,24
23,27,23,32,30,33,9,2,0,19
20,32,14,32,2,13,3,1,0,13
6,0,17,1,13,1,30,33,22,33
31,0,2,28,31,0,12,3,0,5
18,33,14,33,19,0,8,0,31,25
19,1,13,0,13,2,7,1,19,1
32,29,32,22,32,29,23,32,14,33
7,2,8,0,3,0,21,1,21,1
21,1,17,0,13,0,10,4,10,0
15,33,8,2,8,32,14,32,18,33
4,0,13,0,11,0,7,1,21,0
1,0,2,9,33,31,0,8,0,1
11,0,10,4,6,4,6,16,5,10
8,0,6,16,5,10,4,10,4,0
28,2,27,23,33,13,33,27,2,13
27,24,25,31,32,33,14,33,14,32
9,33,19,33,28,2,0,13,2,0
33,18,33,22,33,31,33,30,1,0
26,33,23,29,23,32,23,25,31,32
22,33,30,1,2,0,2,28,2,32
30,33,19,33,23,32,8,2,1,0
17,0,5,10,0,6,0,11,0,5
3,12,3,7,2,32,23,29,26,33
13,0,8,32,14,32,15,33,13,2
12,3,13,1,19,0,11,0,13,0
5,6,4,10,0,1,17,0,11,0
2,32,31,0,8,2,0,6,0,1
32,14,33,19,0,7,2,8,0,6
26,29,26,33,13,1,7,3,1,2
22,32,33,23,29,33,22,32,22,33
9,2,13,1,0,7,1,7,0,8
12,0,13,2,8,33,28,33,8,32
21,0,13,2,13,3,1,17,1,30
20,33,32,2,28,33,27,33,22,33
15,32,18,33,30,32,31,28,2,0
8,0,3,1,7,3,7,3,13,1
23,27,23,25,23,29,33,32,23,32
28,33,13,0,11,0,21,0,21,1
19,0,31,0,11,0,12,3,12,0
1,7,3,12,3,2,3,7,2,27
14,32,30,1,2,7,2,28,33,18
3,13,2,27,24,25,23,32,30,1
18,32,14,33,9,33,29,32,31,25
17,1,30,32,2,7,0,17,0,4
10,5,10,5,16,6,0,21,0,31
25,23,29,26,33,26,33,8,2,0
11,0,8,32,20,33,8,2,32,8
4,10,4,10,0,31,24,27,2,0
2,7,1,17,1,30,33,14,33,19
7,3,13,0,12,3,1,17,1,21
5,10,4,0,17,1,19,33,23,25
30,32,22,33,20,33,8,32,20,33
6,4,10,5,6,5,0,17,1,17
31,0,10,4,0,31,0,4,0,5
13,0,1,7,0,6,0,7,2,8
24,27,23,33,19,33,23,33,8,33
0,19,0,4,10,5,0,3,1,19
29,33,19,1,0,3,0,17,0,8
27,2,27,2,32,30,32,23,25,31
16,5,10,0,17,1,13,2,1,17
33,26,29,26,33,22,33,15,32,22
18,33,9,33,29,33,19,33,31,28
28,2,7,1,13,0,19,0,3,13
32,23,33,30,33,22,32,31,32,31
3,1,13,0,6,5,16,5,16,6
17,0,1,7,0,11,0,11,0,13
7,0,5,16,6,4,0,8,32,31
19,1,19,0,19,1,21,0,3,1
30,1,0,6,16,6,16,6,16,6
10,4,0,17,1,0,19,33,27,33
31,25,31,0,21,0,10,4,6,0
13,2,0,17,0,21,1,19,1,30
21,1,0,10,4,0,11,0,21,0
22,33,23,33,26,33,23,27,2,27
27,24,25,31,33,31,28,33,30,32
20,32,15,32,29,33,14,32,22,33
33,27,24,25,24,31,28,33,14,33
11,0,7,1,0,17,1,0,31,28
26,33,23,32,23,32,20,33,27,24
14,32,33,32,18,33,32,2,28,2
9,2,1,7,1,3,1,30,33,15
23,27,2,8,2,3,13,0,8,33
4,10,0,2,32,15,33,30,32,31
24,27,2,28,33,18,33,15,32,33
29,23,25,31,33,29,26,33,18,33
15,32,2,3,12,0,21,0,4,0
12,3,0,1,21,1,17,1,2,0
5,6,0,31,25,23,32,29,33,15
8,2,0,21,1,13,33,31,32,23
0,1,2,13,2,28,2,0,5,0
25,31,28,33,20,33,29,33,27,23
16,5,10,4,0,17,1,19,1,7
6,4,0,8,32,15,33,18,33,29
2,1,21,1,0,17,0,12,0,31
1,0,10,5,0,21,1,17,1,2
31,33,18,33,23,32,18,33,19,1
32,31,25,23,29,33,20,32,31,25
7,3,12,3,0,11,0,10,5,16
14,33,30,1,19,1,0,21,0,7
30,1,13,1,7,3,12,3,1,17
10,5,10,5,16,5,6,0,7,2
22,33,20,33,20,33,9,33,28,31
3,0,13,1,13,2,27,33,9,2
5,16,6,4,0,7,2,28,33,22
24,31,24,27,2,3,1,21,1,13
16,5,10,0,6,0,13,0,11,0
26,33,23,27,23,32,15,33,22,33
1,7,0,11,0,6,0,2,28,33
2,28,2,27,24,31,28,31,24,27
21,0,2,7,2,3,12,3,1,0
33,8,0,4,6,5,6,5,6,5
12,3,12,3,13,2,3,2,32,18
29,32,30,33,32,14,33,20,32,29
25,31,24,27,24,31,28,2,0,10
15,32,20,32,15,33,29,26,29,26
20,33,23,25,23,27,33,15,32,33
27,24,25,24,27,24,27,33,30,33
9,33,26,33,26,33,22,32,33,20
28,31,24,25,24,27,2,7,3,13
19,1,13,0,21,1,17,0,7,3
11,0,7,3,0,2,3,13,3,2
0,31,32,22,33,23,32,29,33,31
23,32,30,33,13,1,21,1,30,33
13,1,7,3,1,17,1,3,13,33
8,33,26,33,27,2,32,29,32,33
17,1,7,3,7,3,0,10,0,2
18,32,33,26,29,26,29,26,33,30
6,5,6,0,3,2,7,1,17,0
4,6,16,6,4,10,4,10,5,16
1,3,7,3,1,21,0,13,3,2
28,33,29,26,29,33,13,3,12,0
5,10,5,10,0,10,5,16,5,6
4,10,5,16,5,16,5,16,6,0
9,2,7,1,30,1,3,1,7,1
30,33,28,2,32,22,32,33,26,29
6,16,6,4,0,7,1,21,1,3
27,2,3,2,3,0,3,0,3,12
32,14,32,2,9,33,30,33,22,33
33,22,33,23,27,33,26,29,26,33
17,0,1,17,1,13,3,1,13,33
22,33,30,33,29,23,29,32,15,33
7,2,27,2,32,23,25,24,31,0
19,1,13,3,12,3,13,2,13,3
11,0,1,30,1,13,2,32,14,33
3,2,9,33,27,23,27,23,27,23
14,33,18,32,30,33,8,0,4,0
13,0,13,3,12,0,2,27,23,33
15,33,8,2,1,0,2,7,0,19
16,6,16,6,16,6,4,10,0,8
0,7,2,13,1,0,8,0,6,0
12,0,10,4,6,4,6,16,6,5
25,24,31,25,23,29,23,27,2,8
23,27,23,32,22,32,31,24,25,24
24,31,28,33,20,32,31,33,18,33
26,29,26,33,32,22,32,18,32,14
21,0,21,1,30,33,8,32,31,25
18,33,15,32,15,32,15,33,9,33
10,0,13,1,30,1,7,2,27,24
29,26,33,26,33,27,33,13,3,12
31,24,25,23,25,31,32,14,33,23
20,32,33,29,32,14,32,29,23,25
2,1,3,1,3,0,8,0,21,0
8,0,21,0,31,32,2,28,33,14
10,5,0,6,16,6,16,5,6,0
21,1,19,1,3,1,21,1,2,13
29,26,33,13,33,15,33,19,1,7
5,6,5,10,4,6,16,5,16,6
22,32,22,32,18,33,26,33,31,28
0,31,33,18,33,28,33,15,32,18
20,33,29,33,32,20,32,18,32,22
30,32,2,13,0,8,32,15,32,18
8,33,32,29,33,13,0,17,1,0
31,33,22,33,18,33,26,29,33,15
32,31,28,31,0,19,33,29,23,32
17,1,0,5,0,31,25,24,31,25
28,33,9,2,1,3,7,3,13,0
2,28,31,0,13,3,7,3,2,13
15,32,30,32,20,32,33,26,33,27
9,33,8,33,29,33,22,32,20,32
11,0,1,7,1,13,3,0,3,1
18,33,23,29,32,30,1,21,0,10
25,23,25,23,33,14,33,19,33,13
23,33,22,33,13,0,21,0,12,0
7,1,3,12,3,12,3,7,1,3
1,3,7,0,17,1,13,2,28,31
13,3,2,27,23,32,29,33,13,3
27,23,33,23,32,30,1,21,1,13
6,5,0,11,0,12,0,7,3,7
14,33,14,32,20,33,23,32,15,32
4,6,0,11,0,10,5,6,5,6
16,6,16,5,0,10,0,12,0,4
24,25,23,27,33,29,26,33,30,1
33,14,32,14,32,29,26,29,23,33
12,3,2,28,31,28,33,18,33,27
19,0,12,0,21,1,0,2,7,0
26,29,23,27,2,8,2,9,2,8
3,2,9,33,29,26,33,18,33,31
3,12,0,2,28,31,0,2,13,2
4,10,0,21,1,21,0,11,0,17
12,0,1,7,0,21,0,5,10,5
33,22,32,23,27,24,25,23,25,31
17,0,8,2,0,5,0,10,4,0
18,32,23,25,23,29,23,32,29,32
14,32,15,32,20,33,13,1,21,0
21,1,30,1,19,1,19,33,28,33
25,23,33,20,32,29,33,31,24,31
16,6,4,6,0,4,10,4,0,19
2,32,30,1,19,33,19,33,13,3
22,33,23,33,29,23,29,26,33,28
20,33,9,33,32,8,2,7,2,7
1,0,19,0,8,32,29,26,29,23
24,27,2,27,24,27,2,9,33,27
15,32,22,32,20,32,2,27,24,27
9,2,3,7,2,27,23,32,33,31
7,1,0,3,2,7,0,6,5,6
30,1,13,3,13,1,19,1,7,3
10,4,10,5,10,4,10,5,6,5
26,29,32,15,33,14,33,18,33,31
27,2,0,4,0,19,33,27,33,32
11,0,3,7,1,17,1,13,1,19
0,8,33,9,2,0,31,25,31,32
6,16,6,5,0,8,33,28,31,32
19,33,9,2,13,33,27,23,25,24
23,33,31,0,21,0,6,16,6,4
32,8,32,31,24,27,24,27,33,9
8,32,22,32,15,33,32,31,28,33
13,33,13,33,23,27,33,27,2,9
31,33,29,32,30,1,21,1,30,33
28,31,25,24,27,24,31,0,13,0
29,33,32,31,28,2,3,13,3,2
5,16,6,5,6,5,0,3,2,13
32,23,29,23,25,23,29,23,32,33
26,29,33,15,32,33,19,33,31,0
23,32,30,33,20,32,30,32,20,33
33,23,33,13,1,0,8,32,22,33
10,4,0,17,1,0,12,3,12,0
20,33,23,33,19,1,13,1,2,0
22,33,27,33,13,1,13,2,8,0
0,5,10,0,19,1,0,12,3,7
12,3,7,1,19,0,1,19,1,13
14,32,14,32,22,32,29,32,22,33
15,32,15,32,15,32,15,32,23,29
24,31,24,25,31,24,27,24,31,0
21,1,30,32,29,23,32,14,32,20
27,23,29,23,33,31,28,33,26,29
3,12,3,7,0,6,0,19,0,7
6,4,6,16,6,16,6,16,6,16
11,0,12,0,12,3,7,2,1,3
5,6,0,21,0,12,0,7,0,12
31,24,25,24,31,28,31,25,31,24
7,0,6,4,0,21,0,6,16,6
9,2,0,7,0,13,0,10,4,10
18,33,18,33,9,33,13,33,13,2
30,33,28,31,25,24,31,28,2,3
19,0,31,28,33,31,28,33,29,33
16,6,0,19,0,6,5,6,4,10
8,32,31,24,31,33,30,33,15,32
28,33,19,1,0,11,0,21,1,19
1,3,0,11,0,1,21,0,31,32
25,24,25,23,32,31,28,31,28,2
4,10,4,0,12,0,4,10,4,0
13,0,1,2,7,0,19,0,13,3
2,32,22,32,20,32,18,32,22,32
29,33,8,32,31,0,21,1,30,1
17,1,17,0,31,32,29,23,33,13
32,15,33,28,31,28,33,9,33,23
18,32,29,32,23,29,32,20,32,23
5,10,0,13,2,28,2,9,33,26
29,23,32,30,32,29,32,29,32,14
11,0,13,0,21,0,3,12,3,13
19,0,4,0,12,0,13,2,8,2
12,0,5,10,0,7,1,0,3,1
23,25,31,32,14,32,33,13,2,7
13,2,0,5,10,5,0,31,0,21
26,33,18,32,15,32,29,23,33,15
7,1,0,31,24,25,23,29,26,29
10,5,0,11,0,4,6,16,6,16
31,32,15,33,29,23,32,2,0,2
25,23,25,31,25,23,25,31,25,23
6,4,6,0,1,17,0,11,0,3
33,20,32,22,32,22,32,2,7,1
22,33,28,31,0,31,33,19,0,1
1,7,2,28,33,15,33,31,28,33
16,5,0,31,24,27,23,27,2,27
15,33,32,2,32,18,33,27,2,9
24,27,24,31,32,18,33,27,2,32
0,5,10,0,8,32,18,33,23,29
30,33,15,33,29,26,29,32,33,27
27,33,9,2,27,2,7,3,1,3
9,33,13,1,0,8,2,13,0,12
14,32,15,32,33,19,1,7,3,1
3,2,13,3,13,2,8,2,7,0
4,0,6,5,10,4,0,31,32,2
2,28,31,33,27,2,8,0,13,1
20,33,8,2,28,33,13,2,8,32
8,2,0,31,24,25,31,25,23,29
28,2,27,2,7,0,8,2,7,0
21,1,17,1,7,3,0,19,0,6
17,0,11,0,17,1,3,7,2,28
5,0,31,33,29,32,15,33,20,33
28,31,28,33,27,33,30,33,14,32
2,27,23,33,9,2,0,4,10,5
27,23,29,26,29,26,33,31,0,11
8,33,26,29,23,27,33,19,0,6
31,33,18,32,22,33,29,23,27,23
18,33,15,32,30,1,17,1,2,3
7,3,2,32,15,33,22,32,15,32
6,5,0,11,0,8,32,15,32,30
13,1,3,7,2,7,1,30,32,8
22,32,30,33,20,33,27,24,27,33
11,0,13,33,18,33,32,18,33,32
17,1,3,0,3,1,7,3,2,28
9,33,22,32,20,33,22,32,30,32
25,23,27,23,25,24,31,33,29,23
29,23,29,32,22,32,22,32,20,33
20,32,14,32,18,33,13,0,2,28
32,8,33,15,32,30,33,22,32,29
30,32,18,32,14,32,20,32,8,2
10,4,6,0,11,0,13,33,30,33
0,12,0,1,21,0,2,3,2,0
24,31,24,27,2,9,2,32,14,32
4,10,0,11,0,7,1,0,17,1
23,33,23,32,18,33,29,32,23,33
3,1,17,0,13,0,13,33,13,33
1,2,13,1,17,1,21,0,12,0
33,22,33,9,33,29,26,29,23,27
14,32,15,33,23,27,2,8,32,29
19,33,13,3,7,1,7,3,12,3
26,29,32,15,32,14,33,13,33,23
16,6,0,17,0,8,2,8,33,9
21,1,19,1,30,32,31,33,20,33
12,0,8,0,21,0,2,3,12,0
15,33,32,33,13,1,17,0,19,1
17,0,3,0,17,0,17,1,13,3
2,32,15,33,19,1,13,0,6,4
12,0,19,1,30,33,14,32,20,33
15,32,31,28,2,9,2,8,0,5
27,2,13,0,11,0,13,2,7,1
7,1,3,2,27,33,19,33,32,15
20,33,19,33,13,3,1,21,1,17
22,33,13,1,17,1,0,11,0,21
14,32,15,33,27,33,8,33,32,8
23,32,20,33,31,32,2,7,0,2
5,16,6,4,6,4,10,0,12,0
4,6,5,16,6,4,6,16,6,4
29,33,18,33,22,33,22,32,33,31
30,33,31,28,31,25,24,31,25,31
32,33,29,33,13,1,17,1,30,1
33,26,33,22,32,15,33,29,32,15
11,0,3,7,2,28,2,13,1,19
19,33,27,24,31,24,27,23,29,33
6,5,6,5,6,4,6,0,21,1
8,33,23,25,31,28,31,33,26,29
26,33,23,29,32,14,32,20,33,19
0,11,0,13,0,5,10,0,21,1
3,12,3,1,13,1,19,1,19,1
21,1,3,7,2,0,19,0,21,1
10,4,6,4,6,16,5,6,4,6
24,25,31,28,33,8,32,23,27,23
13,3,0,17,1,19,0,7,2,27
25,24,31,25,24,25,23,33,15,33
31,0,31,0,10,5,10,4,6,16
18,33,19,1,3,1,2,0,19,1
28,33,29,33,26,33,18,32,2,0
9,33,9,2,28,2,1,2,13,1
1,30,32,8,2,7,0,13,0,6
16,6,0,3,7,1,3,7,2,0
3,1,7,3,2,7,1,19,33,15
4,0,5,16,5,0,13,33,28,2
18,32,30,1,30,1,19,33,18,33
33,32,14,32,18,32,23,33,20,32
28,31,28,2,9,2,7,1,2,27
12,3,0,8,32,29,32,23,32,20
2,7,3,1,19,0,11,0,3,12
26,29,23,32,2,9,2,32,29,26
7,0,17,1,2,32,2,7,0,6
1,0,19,1,13,33,19,0,21,0
6,16,6,5,6,4,6,16,5,0
10,5,6,4,0,3,7,2,0,11
24,31,0,6,0,17,0,12,3,2
11,0,3,12,3,0,6,0,7,1
21,0,19,33,32,23,25,31,25,31
19,1,7,2,9,33,32,23,25,23
8,32,33,9,2,7,2,27,23,33
32,14,33,26,29,33,32,31,24,31
16,6,0,21,0,5,6,5,10,0
22,32,29,32,22,33,18,32,20,33
15,32,23,27,24,27,33,30,32,31
23,32,20,33,19,1,0,4,0,3
17,0,4,0,8,32,15,32,29,33
13,1,3,2,1,21,1,21,0,8
25,23,27,33,18,33,23,32,15,32
14,33,28,33,31,24,31,0,21,0
29,33,29,26,29,23,29,33,19,1
27,24,31,24,27,23,33,14,32,31
5,0,2,3,0,13,0,13,1,13
20,32,8,0,4,6,5,0,31,28
0,4,0,12,3,13,1,7,3,12
30,32,2,9,2,27,24,31,28,33
31,28,33,28,31,0,6,16,6,4
9,2,7,1,30,33,19,33,32,8
23,32,14,33,23,29,32,31,25,31
27,2,13,33,27,23,32,2,27,23
4,0,21,0,3,7,1,7,2,1
1,3,7,0,2,7,3,1,17,1
19,33,14,33,9,2,9,33,31,24
15,32,30,1,0,19,0,31,24,27
14,32,23,33,19,0,10,5,0,7
13,2,27,33,15,33,8,0,1,30
11,0,17,1,19,0,6,5,0,7
10,0,21,1,13,3,2,32,23,32
25,31,0,5,16,5,6,16,5,10
16,5,16,5,6,5,10,0,17,0
2,9,2,3,1,30,32,2,7,0
32,30,33,8,0,4,6,4,0,11
21,1,13,1,0,7,2,1,17,1
30,1,0,13,1,0,1,17,0,10
8,33,18,32,8,0,8,32,8,32
3,12,3,0,2,13,33,14,32,23
24,27,33,14,32,2,32,22,32,23
12,3,1,2,0,17,0,21,1,19
17,1,7,2,8,2,28,31,24,27
22,32,31,0,4,6,4,10,5,16
28,33,9,2,27,23,32,20,32,14
26,33,28,33,19,33,30,33,15,32
18,32,22,32,20,32,2,27,2,13
7,3,0,5,10,0,19,1,19,0
33,31,33,27,33,20,33,13,33,9
0,19,1,13,0,19,1,13,1,7
20,32,20,32,18,32,8,32,20,33
9,33,20,32,14,33,23,25,24,31
31,32,8,33,22,32,15,33,19,0
29,26,29,23,27,24,27,2,3,1
5,6,4,6,5,6,5,10,5,0
6,0,13,1,17,0,2,7,0,2
28,31,0,1,7,2,13,3,12,3
32,14,32,31,25,31,25,31,28,33
7,1,21,1,2,1,30,32,20,33
12,0,13,0,19,0,5,16,6,4
20,33,19,1,0,10,5,6,16,5
16,6,5,0,21,1,30,33,32,33
0,8,2,28,2,8,2,9,33,28
19,1,0,8,2,9,2,27,24,25
6,4,0,4,6,16,5,6,16,5
18,33,22,32,23,25,24,31,33,19
14,32,29,33,22,32,23,29,32,33
33,32,20,32,8,2,13,33,30,1
30,33,9,33,18,33,26,29,33,19
27,23,27,2,0,19,1,0,2,27
25,31,28,33,28,2,3,2,0,8
17,1,17,0,21,1,7,1,2,8
10,5,16,5,0,19,33,29,26,33
15,32,30,1,21,1,0,6,4,10
5,10,5,16,6,16,5,16,6,4
8,0,4,6,16,5,0,21,1,0
3,1,0,6,0,12,0,13,3,12
29,33,8,33,32,33,9,2,9,2
4,0,10,4,6,5,0,13,2,7
9,33,27,23,25,23,33,23,25,31
31,32,18,32,29,32,31,28,31,33
26,29,32,15,32,20,32,29,23,32
2,7,1,17,1,17,1,21,0,5
22,33,28,2,28,2,3,2,27,24
13,0,8,32,8,32,22,33,13,0
21,1,7,1,30,33,22,32,30,1
24,25,24,27,33,30,1,21,1,0
23,33,20,33,28,2,28,31,0,21
1,0,2,32,23,33,15,33,22,33
11,0,17,0,31,33,14,33,20,32
14,32,29,32,14,32,15,32,20,32
25,23,27,33,28,2,3,13,0,8
29,23,33,31,25,23,29,23,27,33
5,0,1,17,0,4,6,16,6,16
21,1,30,33,29,26,29,23,33,15
20,33,29,26,29,26,29,32,30,1
6,5,6,5,0,2,3,0,2,32
2,9,2,13,1,13,2,7,0,4
18,32,31,32,31,0,4,10,4,10
13,0,19,33,27,24,31,24,31,33
9,33,23,25,23,27,2,0,4,0
3,1,2,32,8,33,23,27,24,25
4,6,0,6,0,2,28,2,27,23
7,2,1,7,2,0,12,0,17,1
11,0,13,33,8,0,12,0,12,0
19,1,30,32,31,33,14,33,29,26
1,7,3,12,0,31,28,31,0,19
32,23,29,33,15,32,31,0,10,4
30,32,29,23,33,30,1,21,1,19
12,3,12,3,12,3,1,3,0,19
24,27,33,26,29,26,33,15,33,30
27,23,25,24,25,23,32,14,32,15
33,31,28,33,28,2,7,3,1,21
16,5,0,8,32,18,33,9,33,18
15,32,29,33,13,0,7,3,1,21
0,4,6,0,31,28,2,28,33,27
26,29,23,32,33,20,32,20,33,23
22,32,31,24,25,31,24,25,31,32
28,31,32,23,27,24,31,33,22,33
17,1,7,3,1,19,1,30,33,9
8,2,28,31,0,6,4,6,16,5
23,33,8,33,13,1,19,33,20,32
31,0,5,16,5,10,5,0,19,1
10,4,10,5,0,10,4,6,16,6
20,32,23,32,2,3,1,2,28,31
15,33,15,33,30,33,8,33,32,14
8,2,32,20,33,31,25,23,32,30
27,24,25,24,31,28,2,13,2,9
24,31,32,20,33,30,1,19,0,10
14,33,31,0,5,0,13,3,1,21
0,5,10,4,10,0,4,6,16,5
9,33,13,1,7,0,5,0,4,10
22,32,33,29,33,28,2,32,31,24
32,31,0,8,2,0,17,1,3,7
30,32,18,32,23,27,2,32,20,33
25,23,33,20,32,22,32,14,33,20
18,33,19,33,13,2,3,12,3,7
2,28,2,28,33,23,33,9,33,27
3,2,27,2,28,2,0,21,1,17
28,2,7,3,12,3,1,30,32,15
29,26,33,26,29,23,29,23,33,26
19,33,27,24,25,23,27,24,27,24
11,0,31,28,33,8,2,32,30,32
17,0,13,1,2,13,3,1,17,1
31,32,8,32,33,30,33,26,33,8
33,32,23,27,24,27,33,20,32,31
16,5,10,4,6,4,10,5,6,0
23,32,31,32,33,30,32,18,32,15
1,17,1,0,12,0,31,33,31,25
7,2,32,20,33,27,23,32,20,33
5,0,13,3,1,7,2,0,6,16
4,6,5,16,5,0,4,0,11,0
10,4,0,21,0,12,3,12,0,11
12,0,5,10,4,6,5,6,4,10
13,3,7,0,3,12,3,1,21,1
26,29,26,33,14,33,23,25,23,25
6,0,21,0,21,0,4,0,1,2
21,0,1,7,1,17,1,17,0,31
32,15,33,20,32,14,32,20,32,15
15,32,22,33,9,33,18,33,27,23
11,0,8,32,14,32,30,32,18,33
29,26,33,13,3,0,6,5,10,4
9,33,14,32,30,33,9,2,7,1
4,6,16,5,16,6,5,0,3,13
